Date,360ONE.NS,3MINDIA.NS,AADHARHFC.NS,AARTIIND.NS,AAVAS.NS,ABB.NS,ABBOTINDIA.NS,ABCAPITAL.NS,ABFRL.NS,ABLBL.NS,ABREL.NS,ABSLAMC.NS,ACC.NS,ACE.NS,ACMESOLAR.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,AEGISLOG.NS,AEGISVOPAK.NS,AFCONS.NS,AFFLE.NS,AGARWALEYE.NS,AIAENG.NS,AIIL.NS,AJANTPHARM.NS,AKUMS.NS,AKZOINDIA.NS,SONACOMS.NS,PERSISTENT.NS,SHYAMMETL.NS,IPCALAB.NS,MRF.NS,JUBLINGREA.NS,VMM.NS,IGIL.NS,GPIL.NS,IOC.NS,CAPLIPOINT.NS,IRCTC.NS,NETWEB.NS,TATAPOWER.NS,KPITTECH.NS,BAJAJ-AUTO.NS,RELIANCE.NS,BAJAJHFL.NS,RITES.NS,GODREJPROP.NS,RADICO.NS,SBICARD.NS,GODREJAGRO.NS,GODREJCP.NS,ONGC.NS,TIMKEN.NS,PIDILITIND.NS,KARURVYSYA.NS,NTPCGREEN.NS,PETRONET.NS,NAVINFLUOR.NS,FIVESTAR.NS,CRAFTSMAN.NS,RPOWER.NS,TECHM.NS,PRAJIND.NS,KFINTECH.NS,ICICIBANK.NS,TEJASNET.NS,KIRLOSBROS.NS,LUPIN.NS,GRSE.NS,TRIVENI.NS,BLUEDART.NS,IRFC.NS,PGEL.NS,POONAWALLA.NS,BPCL.NS,ATHERENERG.NS,KPRMILL.NS,INFY.NS,TBOTEK.NS,KOTAKBANK.NS,GILLETTE.NS,HINDCOPPER.NS,HEG.NS,OFSS.NS,RAINBOW.NS,GLAXO.NS,TATACHEM.NS,MARUTI.NS,TRIDENT.NS,HYUNDAI.NS,FSL.NS,LTF.NS,NEULANDLAB.NS,ASHOKLEY.NS,NCC.NS,HAVELLS.NS,NEWGEN.NS,EIDPARRY.NS,NMDC.NS,BLS.NS,LTIM.NS,CHAMBLFERT.NS,ECLERX.NS,TITAGARH.NS,POLYCAB.NS,TATAELXSI.NS,IRCON.NS,MARICO.NS,BBTC.NS,NBCC.NS,TCS.NS,DMART.NS,JINDALSTEL.NS,INDIGO.NS,ATGL.NS,AMBER.NS,WELCORP.NS,TMPV.NS,HAPPSTMNDS.NS,J&KBANK.NS,JPPOWER.NS,DUMMYSKFIN.NS,UPL.NS,TTML.NS,ATUL.NS,CHOLAHLDNG.NS,GODIGIT.NS,CANFINHOME.NS,ZFCVINDIA.NS,VIJAYA.NS,GLAND.NS,BLUESTARCO.NS,BASF.NS,SAILIFE.NS,NLCINDIA.NS,NATIONALUM.NS,FACT.NS,PIIND.NS,CHALET.NS,CREDITACC.NS,PCBL.NS,NAVA.NS,IDBI.NS,PATANJALI.NS,FORTIS.NS,DABUR.NS,BANKINDIA.NS,EICHERMOT.NS,NUVAMA.NS,SCHAEFFLER.NS,VEDL.NS,IEX.NS,HONAUT.NS,AXISBANK.NS,BAJFINANCE.NS,GSPL.NS,COCHINSHIP.NS,ALKYLAMINE.NS,INTELLECT.NS,AWL.NS,MPHASIS.NS,HFCL.NS,DATAPATTNS.NS,DIXON.NS,DRREDDY.NS,HINDALCO.NS,FIRSTCRY.NS,TATASTEEL.NS,COROMANDEL.NS,ICICIPRULI.NS,COFORGE.NS,DCMSHRIRAM.NS,SHREECEM.NS,CEATLTD.NS,SOBHA.NS,ASIANPAINT.NS,APOLLOTYRE.NS,CCL.NS,NESTLEIND.NS,SCI.NS,ELECON.NS,DALBHARAT.NS,BIOCON.NS,APLAPOLLO.NS,CUMMINSIND.NS,HSCL.NS,GVT&D.NS,PRESTIGE.NS,NUVOCO.NS,FEDERALBNK.NS,CESC.NS,EIHOTEL.NS,PHOENIXLTD.NS,GODREJIND.NS,SUPREMEIND.NS,EXIDEIND.NS,ZENTEC.NS,PNB.NS,SRF.NS,LT.NS,JYOTHYLAB.NS,OLAELEC.NS,TATACONSUM.NS,ANGELONE.NS,YESBANK.NS,UBL.NS,BOSCHLTD.NS,LTFOODS.NS,HDFCAMC.NS,IFCI.NS,UNOMINDA.NS,HOMEFIRST.NS,ANANDRATHI.NS,SYRMA.NS,DOMS.NS,EMCURE.NS,JKCEMENT.NS,RECLTD.NS,ALKEM.NS,PGHH.NS,APOLLOHOSP.NS,KSB.NS,TATAINVEST.NS,VOLTAS.NS,BHARATFORG.NS,ITC.NS,ELGIEQUIP.NS,BAJAJHLDNG.NS,JSL.NS,BHEL.NS,POWERINDIA.NS,CONCOR.NS,PREMIERENE.NS,BIKAJI.NS,HINDUNILVR.NS,ZENSARTECH.NS,ZEEL.NS,SJVN.NS,NATCOPHARM.NS,USHAMART.NS,LICHSGFIN.NS,INDGN.NS,TORNTPOWER.NS,JUBLFOOD.NS,NTPC.NS,WELSPUNLIV.NS,KIMS.NS,HBLENGINE.NS,KEC.NS,CGPOWER.NS,APLLTD.NS,TVSMOTOR.NS,MANYAVAR.NS,FINPIPE.NS,METROPOLIS.NS,ANANTRAJ.NS,BATAINDIA.NS,ZYDUSLIFE.NS,DELHIVERY.NS,SARDAEN.NS,MCX.NS,HINDZINC.NS,OLECTRA.NS,SIEMENS.NS,GESHIP.NS,INOXINDIA.NS,FINCABLES.NS,MFSL.NS,PAGEIND.NS,SUNPHARMA.NS,IKS.NS,IREDA.NS,SAGILITY.NS,CLEAN.NS,THERMAX.NS,RAILTEL.NS,DLF.NS,RVNL.NS,BSE.NS,HUDCO.NS,CENTRALBK.NS,RKFORGE.NS,APTUS.NS,CHOLAFIN.NS,POWERGRID.NS,SAPPHIRE.NS,MAHABANK.NS,POLICYBZR.NS,ENRIN.NS,MANAPPURAM.NS,BANDHANBNK.NS,GLENMARK.NS,SCHNEIDER.NS,SUNTV.NS,JKTYRE.NS,ASAHIINDIA.NS,JWL.NS,STARHEALTH.NS,JYOTICNC.NS,TRENT.NS,SHRIRAMFIN.NS,UNITDSPR.NS,CASTROLIND.NS,JSWENERGY.NS,NIVABUPA.NS,MUTHOOTFIN.NS,MGL.NS,BANKBARODA.NS,TECHNOE.NS,M&MFIN.NS,LEMONTREE.NS,ERIS.NS,WOCKPHARMA.NS,ASTRAL.NS,POLYMED.NS,CAMS.NS,BAYERCROP.NS,SIGNATURE.NS,CONCORDBIO.NS,INDUSINDBK.NS,VENTIVE.NS,ESCORTS.NS,ULTRACEMCO.NS,LINDEINDIA.NS,GRAVITA.NS,NAM-INDIA.NS,UNIONBANK.NS,SONATSOFTW.NS,IOB.NS,THELEELA.NS,TITAN.NS,TORNTPHARM.NS,SBIN.NS,MAZDOCK.NS,NHPC.NS,SUNDRMFAST.NS,CHENNPETRO.NS,RRKABEL.NS,CRISIL.NS,INOXWIND.NS,BHARTIARTL.NS,MOTHERSON.NS,ASTERDM.NS,JIOFIN.NS,AMBUJACEM.NS,NYKAA.NS,ENGINERSIN.NS,INDHOTEL.NS,DEEPAKNTR.NS,FORCEMOT.NS,WHIRLPOOL.NS,DEEPAKFERT.NS,GRAPHITE.NS,BALKRISIND.NS,GMRAIRPORT.NS,EMAMILTD.NS,JSWINFRA.NS,PVRINOX.NS,LTTS.NS,CARBORUNIV.NS,KPIL.NS,BRIGADE.NS,LODHA.NS,DEVYANI.NS,COHANCE.NS,INDUSTOWER.NS,REDINGTON.NS,GODFRYPHLP.NS,AUROPHARMA.NS,NH.NS,JBMA.NS,BALRAMCHIN.NS,IGL.NS,SUZLON.NS,SYNGENE.NS,VTL.NS,SAREGAMA.NS,COLPAL.NS,SBFC.NS,KIRLOSENG.NS,APARINDS.NS,ITI.NS,INDIAMART.NS,PAYTM.NS,SWIGGY.NS,KEI.NS,DUMMYTATAM.NS,BSOFT.NS,JINDALSAW.NS,UCOBANK.NS,BDL.NS,MSUMI.NS,CDSL.NS,CYIENT.NS,IDFCFIRSTB.NS,WIPRO.NS,GICRE.NS,INDIANB.NS,CGCL.NS,ITCHOTELS.NS,SUNDARMFIN.NS,MEDANTA.NS,SKFINDIA.NS,SWANCORP.NS,TIINDIA.NS,PFC.NS,DUMMYDBRLT.NS,KALYANKJIL.NS,M&M.NS,CUB.NS,GUJGASLTD.NS,SAMMAANCAP.NS,SOLARINDS.NS,BLUEJET.NS,ALOKINDS.NS,UTIAMC.NS,CENTURYPLY.NS,HDFCBANK.NS,GRANULES.NS,CIPLA.NS,WAAREEENER.NS,GRASIM.NS,HONASA.NS,CAMPUS.NS,COALINDIA.NS,OIL.NS,ICICIGI.NS,HCLTECH.NS,HAL.NS,IIFL.NS,GAIL.NS,MMTC.NS,PFIZER.NS,HINDPETRO.NS,RHIM.NS,MANKIND.NS,BEL.NS,PPLPHARMA.NS,PNBHOUSING.NS,RCF.NS,RAMCOCEM.NS,LLOYDSME.NS,RELINFRA.NS,SBILIFE.NS,LATENTVIEW.NS,TATATECH.NS,LICI.NS,OBEROIRLTY.NS,MAHSCOOTER.NS,CERA.NS,LAURUSLABS.NS,TATACOMM.NS,MRPL.NS,ASTRAZEN.NS,HDFCLIFE.NS,PTCIL.NS,JMFINANCIL.NS,ONESOURCE.NS,BERGEPAINT.NS,ENDURANCE.NS,MAPMYINDIA.NS,DBREALTY.NS,SUMICHEM.NS,BEML.NS,TRITURBINE.NS,KAJARIACER.NS,GMDCLTD.NS,MINDACORP.NS,JBCHEPHARM.NS,AUBANK.NS,KAYNES.NS,ARE&M.NS,BHARTIHEXA.NS,FLUOROCHEM.NS,CANBK.NS,NIACL.NS,LALPATHLAB.NS,CHOICEIN.NS,DIVISLAB.NS,MAHSEAMLES.NS,MAXHEALTH.NS,VGUARD.NS,JUBLPHARMA.NS,IDEA.NS,HEROMOTOCO.NS,HEXT.NS,NAUKRI.NS,BRITANNIA.NS,BAJAJFINSV.NS,NSLNISP.NS,JSWSTEEL.NS,RBLBANK.NS,MOTILALOFS.NS,INDIACEM.NS,CROMPTON.NS,VBL.NS,TARIL.NS,SAIL.NS,IRB.NS,ETERNAL.NS
2020-11-02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-09,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020-11-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
